TipusCasData,RegioSanitariaCodi,RegioSanitariaDescripcio,SectorSanitariCodi,SectorSanitariDescripcio,ABSCodi,ABSDescripcio,SexeCodi,SexeDescripcio,TipusCasDescripcio,NumCasos
25/07/2022,6400,GIRONA,6461,GIRONA NORD,172,PALAFRUGELL,1,Dona,Positiu TAR,1
25/07/2022,6400,GIRONA,6461,GIRONA NORD,189,ROSES,0,Home,Positiu TAR,1
25/07/2022,6400,GIRONA,6462,GIRONA SUD,085,BLANES,0,Home,Positiu TAR,2
25/07/2022,6400,GIRONA,6461,GIRONA NORD,177,PERALADA,1,Dona,Positiu PCR,1
25/07/2022,6400,GIRONA,6462,GIRONA SUD,126,GIRONA 3,0,Home,Positiu PCR,1
25/07/2022,6400,GIRONA,6461,GIRONA NORD,084,LA BISBAL D'EMPORDÀ,1,Dona,Positiu TAR,1
25/07/2022,6400,GIRONA,6461,GIRONA NORD,119,FIGUERES,1,Dona,Positiu TAR,6
25/07/2022,6400,GIRONA,6461,GIRONA NORD,171,OLOT,1,Dona,Positiu TAR,2
25/07/2022,6400,GIRONA,6462,GIRONA SUD,325,PINEDA,0,Home,Positiu TAR,3
25/07/2022,6400,GIRONA,6461,GIRONA NORD,343,RIBES DE FRESER-CAMPDEVÀNOL,1,Dona,Positiu TAR,3
25/07/2022,6400,GIRONA,6461,GIRONA NORD,173,PALAMÓS,0,Home,Positiu TAR,2
25/07/2022,6400,GIRONA,6462,GIRONA SUD,085,BLANES,1,Dona,Positiu TAR,3
25/07/2022,6400,GIRONA,6462,GIRONA SUD,093,CANET DE MAR,1,Dona,Positiu TAR,1
25/07/2022,6400,GIRONA,6462,GIRONA SUD,199,SALT,1,Dona,Positiu TAR,1
25/07/2022,6400,GIRONA,6462,GIRONA SUD,142,LLORET DE MAR,0,Home,Positiu PCR,1
25/07/2022,6400,GIRONA,6461,GIRONA NORD,189,ROSES,1,Dona,Positiu TAR,4
25/07/2022,6400,GIRONA,6462,GIRONA SUD,325,PINEDA,1,Dona,Positiu TAR,3
25/07/2022,6400,GIRONA,6461,GIRONA NORD,119,FIGUERES,1,Dona,Positiu PCR,1
25/07/2022,6400,GIRONA,6461,GIRONA NORD,346,SANT JOAN LES FONTS,1,Dona,Positiu TAR,1
25/07/2022,6100,LLEIDA,6156,LLEIDA,014,BALAGUER,0,Home,Positiu TAR,2
25/07/2022,6100,LLEIDA,6156,LLEIDA,106,CERVERA,0,Home,Positiu TAR,3
25/07/2022,6100,LLEIDA,6156,LLEIDA,014,BALAGUER,1,Dona,Positiu TAR,2
25/07/2022,6100,LLEIDA,6156,LLEIDA,139,LLEIDA 5,1,Dona,Positiu PCR,1
25/07/2022,6100,LLEIDA,6156,LLEIDA,139,LLEIDA 5,0,Home,Positiu PCR,1
25/07/2022,6100,LLEIDA,6156,LLEIDA,138,LLEIDA 4,1,Dona,Positiu TAR,1
25/07/2022,6100,LLEIDA,6156,LLEIDA,161,PLA D'URGELL,1,Dona,Positiu TAR,1
25/07/2022,6100,LLEIDA,6156,LLEIDA,379,LLEIDA 7,0,Home,Positiu TAR,1
25/07/2022,6100,LLEIDA,6156,LLEIDA,139,LLEIDA 5,1,Dona,Positiu TAR,1
25/07/2022,6100,LLEIDA,6156,LLEIDA,136,LLEIDA 2,1,Dona,Positiu PCR,2
25/07/2022,6100,LLEIDA,6156,LLEIDA,181,PONTS,1,Dona,Positiu TAR,2
25/07/2022,6100,LLEIDA,6156,LLEIDA,140,LLEIDA 6,1,Dona,Positiu TAR,1
25/07/2022,6100,LLEIDA,6156,LLEIDA,086,LES BORGES BLANQUES,0,Home,Positiu TAR,4
25/07/2022,6100,LLEIDA,6156,LLEIDA,086,LES BORGES BLANQUES,1,Dona,Positiu TAR,3
25/07/2022,6100,LLEIDA,6156,LLEIDA,245,TÀRREGA,1,Dona,Positiu TAR,8
25/07/2022,6100,LLEIDA,6156,LLEIDA,138,LLEIDA 4,1,Dona,Positiu PCR,1
25/07/2022,6100,LLEIDA,6156,LLEIDA,329,LLEIDA RURAL 2-SUD,1,Dona,Positiu PCR,1
25/07/2022,6100,LLEIDA,6156,LLEIDA,141,LLEIDA RURAL 1-NORD,0,Home,Positiu TAR,2
25/07/2022,6100,LLEIDA,6156,LLEIDA,161,PLA D'URGELL,0,Home,Positiu PCR,1
25/07/2022,6100,LLEIDA,6156,LLEIDA,002,ALCARRÀS,0,Home,Positiu TAR,1
25/07/2022,6100,LLEIDA,6156,LLEIDA,138,LLEIDA 4,0,Home,Positiu TAR,1
25/07/2022,6100,LLEIDA,6156,LLEIDA,106,CERVERA,1,Dona,Positiu TAR,1
25/07/2022,6100,LLEIDA,6156,LLEIDA,139,LLEIDA 5,0,Home,Positiu TAR,1
25/07/2022,6100,LLEIDA,6156,LLEIDA,245,TÀRREGA,0,Home,Positiu TAR,4
25/07/2022,6100,LLEIDA,6156,LLEIDA,379,LLEIDA 7,1,Dona,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,286,GRANOLLERS 3 - CENTRE EST,0,Home,Positiu TAR,3
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,335,SANT ANDREU DE LLAVANERES,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,281,BADALONA 10,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,285,GRANOLLERS 2 - NORD,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,010,ARGENTONA,1,Dona,Positiu PCR,1
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,300,LA LLAGOSTA,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,097,CASTELLAR DEL VALLÈS,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,362,OCATA-TEIÀ,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,247,TERRASSA A,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,361,EL MASNOU-ALELLA,0,Home,Positiu TAR,3
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,252,TERRASSA F,0,Home,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,251,TERRASSA E,0,Home,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,158,MATARÓ 7,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,310,RUBÍ 2,0,Home,Positiu PCR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,186,PREMIÀ DE MAR,1,Dona,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,281,BADALONA 10,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,349,MOLLET DEL VALLÈS-2 OEST,0,Home,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,190,SABADELL 1A,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,157,MATARÓ 6,1,Dona,PCR probable,1
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,252,TERRASSA F,1,Dona,Positiu TAR,6
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,389,SANT CUGAT DEL VALLÈS-2,1,Dona,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,247,TERRASSA A,0,Home,Positiu PCR,1
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,251,TERRASSA E,0,Home,Positiu PCR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,009,ARENYS DE MAR,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,252,TERRASSA F,0,Home,Positiu PCR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,223,SANTA COLOMA DE GRAMENET 2,1,Dona,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,230,SANTA PERPÈTUA DE LA MOGODA,0,Home,Positiu TAR,3
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,320,BARBERÀ DEL VALLÈS,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,271,VILASSAR DE MAR,0,Home,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,280,BADALONA 9,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,344,SABADELL 4-A,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,156,MATARÓ 5,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,388,SANT CUGAT DEL VALLÈS-1,1,Dona,Positiu TAR,3
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,152,MATARÓ 1,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,192,SABADELL 2,0,Home,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,392,POLINYÀ-SENTMENAT,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,309,RUBÍ 1,0,Home,Positiu TAR,3
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,089,CALDES DE MONTBUI,0,Home,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,310,RUBÍ 2,0,Home,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,104,CERDANYOLA DEL VALLÈS 1,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,192,SABADELL 2,1,Dona,Positiu TAR,3
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,345,SABADELL 4-B,1,Dona,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,348,MOLLET DEL VALLÈS-EST,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,363,SANT QUIRZE DEL VALLÈS,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,356,TERRASSA-G,0,Home,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,153,MATARÓ 2,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,362,OCATA-TEIÀ,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,300,LA LLAGOSTA,0,Home,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,287,GRANOLLERS 4 - SUD,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,097,CASTELLAR DEL VALLÈS,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,322,CIUTAT BADIA,1,Dona,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,309,RUBÍ 1,1,Dona,Positiu TAR,3
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,121,LA GARRIGA,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,319,MONTGAT,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,196,SABADELL 5,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,387,RIPOLLET-2,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,315,VALL DEL TENES,1,Dona,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,105,CERDANYOLA DEL VALLÈS 2,1,Dona,Positiu PCR,1
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,348,MOLLET DEL VALLÈS-EST,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,089,CALDES DE MONTBUI,1,Dona,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,345,SABADELL 4-B,1,Dona,Positiu PCR,1
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,287,GRANOLLERS 4 - SUD,0,Home,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,154,MATARÓ 3,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,186,PREMIÀ DE MAR,0,Home,Positiu TAR,3
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,392,POLINYÀ-SENTMENAT,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,009,ARENYS DE MAR,0,Home,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,286,GRANOLLERS 3 - CENTRE EST,1,Dona,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,104,CERDANYOLA DEL VALLÈS 1,1,Dona,Positiu TAR,3
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,248,TERRASSA B,1,Dona,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,363,SANT QUIRZE DEL VALLÈS,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,353,VILASSAR DE DALT,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,193,SABADELL 3A,1,Dona,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,389,SANT CUGAT DEL VALLÈS-2,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,399,CASTELLBISBAL,1,Dona,Positiu PCR,1
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,247,TERRASSA A,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,283,BADALONA 12,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,186,PREMIÀ DE MAR,1,Dona,Positiu PCR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,353,VILASSAR DE DALT,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,378,RUBÍ 3,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,349,MOLLET DEL VALLÈS-2 OEST,1,Dona,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,274,BADALONA 3,1,Dona,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,197,SABADELL 6,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,095,CARDEDEU,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,378,RUBÍ 3,1,Dona,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,222,SANTA COLOMA DE GRAMENET 1,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,194,SABADELL 3B,0,Home,Positiu TAR,3
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,390,SANT CUGAT DEL VALLÈS-3,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,191,SABADELL 1B,1,Dona,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,282,BADALONA 11,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,207,SANT CELONI,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,248,TERRASSA B,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,251,TERRASSA E,1,Dona,Positiu TAR,3
25/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,250,TERRASSA D,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,190,SABADELL 1A,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,279,BADALONA 8,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,164,MONTORNÈS / MONTMELÓ,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,311,SANT ADRIÀ DEL BESÒS 1,0,Home,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,277,BADALONA 6,1,Dona,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,368,SANTA COLOMA DE GRAMENET 6,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,154,MATARÓ 3,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,207,SANT CELONI,0,Home,Positiu TAR,1
25/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,105,CERDANYOLA DEL VALLÈS 2,1,Dona,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,341,BADALONA 7A,0,Home,Positiu TAR,2
25/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,157,MATARÓ 6,1,Dona,Positiu TAR,2
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,401,VILADECANS 3,0,Home,Positiu PCR,1
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,295,L'HOSPITALET DE LLOBREGAT 8-FLORIDA S.,1,Dona,Positiu TAR,1
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,366,CASTELLDEFELS-2,0,Home,Positiu PCR,1
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,210,SANT FELIU DE LLOBREGAT 2,0,Home,Positiu TAR,4
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,290,L'HOSPITALET DE LLOBREGAT 3 - COLLBLANC,1,Dona,Positiu TAR,2
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,123,GAVÀ 2,0,Home,Positiu TAR,3
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,265,VILADECANS 1,0,Home,Positiu TAR,1
25/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,201,SANT ANDREU DE LA BARCA,1,Dona,Positiu TAR,2
25/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,201,SANT ANDREU DE LA BARCA,0,Home,Positiu TAR,1
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,266,VILADECANS 2,0,Home,Positiu TAR,1
25/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,359,CUBELLES-CUNIT,0,Home,Positiu TAR,1
25/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,149,MARTORELL,1,Dona,Positiu PCR,2
25/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,115,ESPARREGUERA,0,Home,Positiu TAR,2
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,111,CORNELLÀ DE LLOBREGAT 4,0,Home,Positiu TAR,1
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,117,ESPLUGUES DE LLOBREGAT 2,0,Home,Positiu TAR,2
25/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,168,OLESA DE MONTSERRAT,1,Dona,Positiu PCR,1
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,183,EL PRAT DE LLOBREGAT 2,1,Dona,Positiu TAR,1
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,122,GAVÀ 1,1,Dona,Positiu TAR,2
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,292,L'HOSPITALET DE LLOBREGAT 5-S.EULÀLIA N.,1,Dona,Positiu PCR,1
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,401,VILADECANS 3,0,Home,Positiu TAR,2
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,265,VILADECANS 1,0,Home,Positiu PCR,1
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,401,VILADECANS 3,1,Dona,Positiu TAR,3
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,366,CASTELLDEFELS-2,0,Home,Positiu TAR,3
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,205,SANT BOI DE LLOBREGAT 4,0,Home,Positiu TAR,2
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,266,VILADECANS 2,1,Dona,Positiu TAR,3
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,117,ESPLUGUES DE LLOBREGAT 2,1,Dona,Positiu TAR,1
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,266,VILADECANS 2,1,Dona,Positiu PCR,1
25/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,317,VILANOVA I LA GELTRÚ 2,1,Dona,Positiu TAR,5
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,122,GAVÀ 1,0,Home,Positiu TAR,2
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,261,VALLIRANA,1,Dona,Positiu TAR,2
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,265,VILADECANS 1,1,Dona,Positiu TAR,3
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,292,L'HOSPITALET DE LLOBREGAT 5-S.EULÀLIA N.,0,Home,Positiu TAR,1
25/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,149,MARTORELL,1,Dona,Positiu TAR,5
25/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,360,MARTORELL RURAL,1,Dona,Positiu TAR,1
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,289,L'HOSPITALET DE LLOBREGAT 2 -S.JOSEP,1,Dona,Positiu TAR,1
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,365,CASTELLDEFELS-1,1,Dona,Positiu TAR,1
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,108,CORNELLÀ DE LLOBREGAT 1,0,Home,Positiu TAR,2
25/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,168,OLESA DE MONTSERRAT,1,Dona,Positiu TAR,4
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,184,EL PRAT DE LLOBREGAT 3,0,Home,Positiu TAR,1
25/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,149,MARTORELL,0,Home,Positiu PCR,2
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,205,SANT BOI DE LLOBREGAT 4,1,Dona,Positiu TAR,4
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,116,ESPLUGUES DE LLOBREGAT 1,1,Dona,Positiu TAR,1
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,204,SANT BOI DE LLOBREGAT 3,1,Dona,Positiu TAR,2
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,213,SANT JOAN DESPÍ 1,0,Home,Positiu TAR,2
25/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,397,VILAFRANCA DEL PENEDÈS 1,1,Dona,Positiu TAR,2
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,299,L'HOSPITALET DE LLOBREGAT 12 (BELLVITGE),0,Home,Positiu PCR,1
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,108,CORNELLÀ DE LLOBREGAT 1,1,Dona,Positiu TAR,4
25/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,288,L'HOSPITALET DE LLOBREGAT 1 - CENTRE,0,Home,Positiu PCR,1
